LECROYWR44Xi,19495,Waveform
Segments,1,SegmentSize,50001
Segment,TrigTime,TimeSinceSegment1
#1,22-Mar-2022 06:24:00,0                 
Time,Ampl
-0.00043600269,0.0258996
-0.00043596269,0.0262196
-0.00043592269,0.0255796
-0.00043588269,0.0258996
-0.00043584269,0.0257396
-0.00043580269,0.0260596
-0.00043576269,0.0257396
-0.00043572269,0.0262196
-0.00043568269,0.0257396
-0.00043564269,0.0258996
-0.00043560269,0.0258996
-0.00043556269,0.0257396
-0.00043552269,0.0258996
-0.00043548269,0.0262196
-0.00043544269,0.0255796
-0.00043540269,0.0257396
-0.00043536269,0.0258996
-0.00043532269,0.0255796
-0.00043528269,0.0262196
-0.00043524269,0.0258996
-0.00043520269,0.0257396
-0.00043516269,0.0260596
-0.00043512269,0.0258996
-0.00043508269,0.0257396
-0.00043504269,0.0258996
-0.00043500269,0.0257396
-0.00043496269,0.0254196
-0.00043492269,0.0258996
-0.00043488269,0.0257396
-0.00043484269,0.0260596
-0.00043480269,0.0257396
-0.00043476269,0.0260596
-0.00043472269,0.0258996
-0.00043468269,0.0260596
-0.00043464269,0.0258996
-0.00043460269,0.0258996
-0.00043456269,0.0262196
-0.00043452269,0.0258996
-0.00043448269,0.0257396
-0.00043444269,0.0258996
-0.00043440269,0.0260596
-0.00043436269,0.0258996
-0.00043432269,0.0258996
-0.00043428269,0.0258996
-0.00043424269,0.0257396
-0.00043420269,0.0262196
-0.00043416269,0.0258996
-0.00043412269,0.0258996
-0.00043408269,0.0257396
-0.00043404269,0.0258996
-0.00043400269,0.0255796
-0.00043396269,0.0258996
-0.00043392269,0.0260596
-0.00043388269,0.0260596
-0.00043384269,0.0258996
-0.00043380269,0.0258996
-0.00043376269,0.0262196
-0.00043372269,0.0262196
-0.00043368269,0.0258996
-0.00043364269,0.0260596
-0.00043360269,0.0258996
-0.00043356269,0.0257396
-0.00043352269,0.0257396
-0.00043348269,0.0257396
-0.00043344269,0.0260596
-0.00043340269,0.0258996
-0.00043336269,0.0260596
-0.00043332269,0.0260596
-0.00043328269,0.0258996
-0.00043324269,0.0260596
-0.00043320269,0.0262196
-0.00043316269,0.0257396
-0.00043312269,0.0260596
-0.00043308269,0.0260596
-0.00043304269,0.0262196
-0.00043300269,0.0255796
-0.00043296269,0.0260596
-0.00043292269,0.0257396
-0.00043288269,0.0258996
-0.00043284269,0.0258996
-0.00043280269,0.0260596
-0.00043276269,0.0260596
-0.00043272269,0.0258996
-0.00043268269,0.0257396
-0.00043264269,0.0258996
-0.00043260269,0.0257396
-0.00043256269,0.0257396
-0.00043252269,0.0258996
-0.00043248269,0.0258996
-0.00043244269,0.0257396
-0.00043240269,0.0260596
-0.00043236269,0.0260596
-0.00043232269,0.0254196
-0.00043228269,0.0260596
-0.00043224269,0.0260596
-0.00043220269,0.0257396
-0.00043216269,0.0258996
-0.00043212269,0.0258996
-0.00043208269,0.0257396
-0.00043204269,0.0257396
-0.00043200269,0.0260596
-0.00043196269,0.0260596
-0.00043192269,0.0257396
-0.00043188269,0.0258996
-0.00043184269,0.0255796
-0.00043180269,0.0260596
-0.00043176269,0.0258996
-0.00043172269,0.0257396
-0.00043168269,0.0257396
-0.00043164269,0.0258996
-0.00043160269,0.0260596
-0.00043156269,0.0260596
-0.00043152269,0.0257396
-0.00043148269,0.0258996
-0.00043144269,0.0260596
-0.00043140269,0.0258996
-0.00043136269,0.0258996
-0.00043132269,0.0260596
-0.00043128269,0.0258996
-0.00043124269,0.0255796
-0.00043120269,0.0260596
-0.00043116269,0.0260596
-0.00043112269,0.0255796
-0.00043108269,0.0260596
-0.00043104269,0.0262196
-0.00043100269,0.0257396
-0.00043096269,0.0257396
-0.00043092269,0.0260596
-0.00043088269,0.0258996
-0.00043084269,0.0262196
-0.00043080269,0.0262196
-0.00043076269,0.0258996
-0.00043072269,0.0257396
-0.00043068269,0.0258996
-0.00043064269,0.0260596
-0.00043060269,0.0258996
-0.00043056269,0.0257396
-0.00043052269,0.0255796
-0.00043048269,0.0258996
-0.00043044269,0.0258996
-0.00043040269,0.0260596
-0.00043036269,0.0258996
-0.00043032269,0.0258996
-0.00043028269,0.0257396
